Dataset, Plane_Height,Elevation_masl,Depth (0 = bottom of the lake), Area_2D, Volume,VolumeLayer,lake
..urance\final_DEM\ELB_Basin.tif,31.8,84.93,61.2,4888731.72,158427394.2,488406.1,ELB
..urance\final_DEM\ELB_Basin.tif,31.9,85.03,61.3,4897532.168,158916699.2,489305.0,ELB
..urance\final_DEM\ELB_Basin.tif,32,85.13,61.4,4906438.817,159406911.5,490212.3,ELB
..urance\final_DEM\ELB_Basin.tif,32.1,85.23,61.5,4915066.977,159897969.1,491057.6,ELB
..urance\final_DEM\ELB_Basin.tif,32.2,85.33,61.6,4923599.371,160389914.5,491945.5,ELB
..urance\final_DEM\ELB_Basin.tif,32.3,85.43,61.7,4931815.131,160882675.5,492761.0,ELB
..urance\final_DEM\ELB_Basin.tif,32.4,85.53,61.8,4939765.229,161376265.2,493589.7,ELB
..urance\final_DEM\ELB_Basin.tif,32.5,85.63,61.9,4947479.659,161870623.8,494358.6,ELB
..urance\final_DEM\ELB_Basin.tif,32.6,85.73,62,4955210.238,162365760.8,495137.0,ELB
..urance\final_DEM\ELB_Basin.tif,32.7,85.83,62.1,4962935.038,162861664.3,495903.5,ELB
..urance\final_DEM\ELB_Basin.tif,32.8,85.93,62.2,4970668.47,163358351.4,496687.1,ELB
..urance\final_DEM\ELB_Basin.tif,32.9,86.03,62.3,4978395.434,163855789.3,497437.9,ELB
..urance\final_DEM\ELB_Basin.tif,33,86.13,62.4,4985936.25,164353984.7,498195.4,ELB
..urance\final_DEM\ELB_Basin.tif,33.1,86.23,62.5,4993538.225,164852967.3,498982.6,ELB
..urance\final_DEM\ELB_Basin.tif,33.2,86.33,62.6,5001073.109,165352690.3,499723.0,ELB
..urance\final_DEM\ELB_Basin.tif,33.3,86.43,62.7,5008557.911,165853169.9,500479.7,ELB
..urance\final_DEM\ELB_Basin.tif,33.4,86.53,62.8,5015993.983,166354401.2,501231.2,ELB
..urance\final_DEM\ELB_Basin.tif,33.5,86.63,62.9,5023406.368,166856376.8,501975.6,ELB
..urance\final_DEM\ELB_Basin.tif,33.6,86.73,63,5030754.361,167359050.7,502673.9,ELB
..urance\final_DEM\ELB_Basin.tif,33.7,86.83,63.1,5038128.501,167862496.2,503445.5,ELB
..urance\final_DEM\ELB_Basin.tif,33.8,86.93,63.2,5045519.186,168366664.4,504168.2,ELB
..urance\final_DEM\ELB_Basin.tif,33.9,87.03,63.3,5052946.418,168871581.6,504917.2,ELB
..urance\final_DEM\ELB_Basin.tif,34,87.13,63.4,5060446.56,169377247.5,505665.9,ELB
..urance\final_DEM\ELB_Basin.tif,34.1,87.23,63.5,5067994.814,169883657.9,506410.4,ELB
..urance\final_DEM\ELB_Basin.tif,34.2,87.33,63.6,5075514.725,170390835.9,507178.0,ELB
..urance\final_DEM\ELB_Basin.tif,34.3,87.43,63.7,5083027.003,170898758.8,507922.9,ELB
..urance\final_DEM\ELB_Basin.tif,34.4,87.53,63.8,5090502.649,171407412.3,508653.6,ELB
..urance\final_DEM\ELB_Basin.tif,34.5,87.63,63.9,5098057.286,171916834.9,509422.6,ELB
..urance\final_DEM\ELB_Basin.tif,34.6,87.73,64,5105580.917,172426978.4,510143.5,ELB
..urance\final_DEM\ELB_Basin.tif,34.7,87.83,64.1,5113157.628,172937916.7,510938.3,ELB
..urance\final_DEM\ELB_Basin.tif,34.8,87.93,64.2,5120841.468,173449620.8,511704.1,ELB
..urance\final_DEM\ELB_Basin.tif,34.9,88.03,64.3,5128684.846,173962088.2,512467.4,ELB
..urance\final_DEM\ELB_Basin.tif,35,88.13,64.4,5136509.74,174475350.7,513262.5,ELB
..urance\final_DEM\ELB_Basin.tif,35.1,88.23,64.5,5144102.486,174989379.2,514028.4,ELB
..urance\final_DEM\ELB_Basin.tif,35.2,88.33,64.6,5151609.3,175504131.1,514751.9,ELB
..urance\final_DEM\ELB_Basin.tif,35.3,88.43,64.7,5159186.445,176019679.1,515548.0,ELB
..urance\final_DEM\ELB_Basin.tif,35.4,88.53,64.8,5166748.668,176535968.1,516289.0,ELB
..urance\final_DEM\ELB_Basin.tif,35.5,88.63,64.9,5174266.069,177053027.8,517059.7,ELB
..urance\final_DEM\ELB_Basin.tif,35.6,88.73,65,5181740.296,177570810,517782.2,ELB
..urance\final_DEM\ELB_Basin.tif,35.7,88.83,65.1,5189226.605,178089329.6,518519.6,ELB
..urance\final_DEM\ELB_Basin.tif,35.8,88.93,65.2,5196849.642,178608645.2,519315.6,ELB
..urance\final_DEM\ELB_Basin.tif,35.9,89.03,65.3,5204514.745,179128719,520073.8,ELB
..urance\final_DEM\ELB_Basin.tif,36,89.13,65.4,5212306.251,179649553.8,520834.8,ELB
..urance\final_DEM\ELB_Basin.tif,36.1,89.23,65.5,5220125.965,180171162.4,521608.6,ELB
..urance\final_DEM\ELB_Basin.tif,36.2,89.33,65.6,5227998.576,180693568.2,522405.8,ELB
..urance\final_DEM\ELB_Basin.tif,36.3,89.43,65.7,5236096.18,181216774.2,523206.0,ELB
..urance\final_DEM\ELB_Basin.tif,36.4,89.53,65.8,5244376.945,181740785.1,524010.9,ELB
..urance\final_DEM\ELB_Basin.tif,36.5,89.63,65.9,5252824.252,182265654.3,524869.2,ELB
..urance\final_DEM\ELB_Basin.tif,36.6,89.73,66,5261266.144,182791352.2,525697.9,ELB
..urance\final_DEM\ELB_Basin.tif,36.7,89.83,66.1,5269752.334,183317895.7,526543.5,ELB
..urance\final_DEM\ELB_Basin.tif,36.8,89.93,66.2,5278231.051,183845281,527385.2,ELB
..urance\final_DEM\ELB_Basin.tif,36.9,90.03,66.3,5286891.325,184373538.8,528257.8,ELB
..urance\final_DEM\ELB_Basin.tif,37,90.13,66.4,5295448.626,184902657.6,529118.8,ELB
..urance\final_DEM\ELB_Basin.tif,37.1,90.23,66.5,5303697.282,185432622.7,529965.1,ELB
..urance\final_DEM\ELB_Basin.tif,37.2,90.33,66.6,5311946.41,185963379.4,530756.7,ELB
..urance\final_DEM\ELB_Basin.tif,37.3,90.43,66.7,5320128.652,186494989.7,531610.3,ELB
..urance\final_DEM\ELB_Basin.tif,37.4,90.53,66.8,5328384.018,187027436.4,532446.8,ELB
..urance\final_DEM\ELB_Basin.tif,37.5,90.63,66.9,5336853.014,187560697,533260.5,ELB
..urance\final_DEM\ELB_Basin.tif,37.6,90.73,67,5345367.745,188094807.8,534110.8,ELB
..urance\final_DEM\ELB_Basin.tif,37.7,90.83,67.1,5354114.192,188629776.3,534968.5,ELB
..urance\final_DEM\ELB_Basin.tif,37.8,90.93,67.2,5362792.376,189165618.5,535842.2,ELB
..urance\final_DEM\ELB_Basin.tif,37.9,91.03,67.3,5371056.42,189702292.7,536674.2,ELB
..urance\final_DEM\ELB_Basin.tif,38,91.13,67.4,5379331.555,190239817.7,537525.0,ELB
..urance\final_DEM\ELB_Basin.tif,38.1,91.23,67.5,5387682.858,190778167,538349.3,ELB
..urance\final_DEM\ELB_Basin.tif,38.2,91.33,67.6,5396152.305,191317342.6,539175.6,ELB
..urance\final_DEM\ELB_Basin.tif,38.3,91.43,67.7,5404627.087,191857364.4,540021.8,ELB
..urance\final_DEM\ELB_Basin.tif,38.4,91.53,67.8,5412955.517,192398225.5,540861.1,ELB
..urance\final_DEM\ELB_Basin.tif,38.5,91.63,67.9,5421255.336,192939949.3,541723.8,ELB
..urance\final_DEM\ELB_Basin.tif,38.6,91.73,68,5429610.986,193482486.9,542537.6,ELB
..urance\final_DEM\ELB_Basin.tif,38.7,91.83,68.1,5438556.132,194025882.9,543396.0,ELB
..urance\final_DEM\ELB_Basin.tif,38.8,91.93,68.2,5447654.647,194570188,544305.1,ELB
..urance\final_DEM\ELB_Basin.tif,38.9,92.03,68.3,5457121.008,195115396.1,545208.1,ELB
..urance\final_DEM\ELB_Basin.tif,39,92.13,68.4,5466649.834,195661592.5,546196.5,ELB
..urance\final_DEM\ELB_Basin.tif,39.1,92.23,68.5,5475807.285,196208723.7,547131.1,ELB
..urance\final_DEM\ELB_Basin.tif,39.2,92.33,68.6,5485043.832,196756749.1,548025.4,ELB
..urance\final_DEM\ELB_Basin.tif,39.3,92.43,68.7,5494303.562,197305744.4,548995.3,ELB
..urance\final_DEM\ELB_Basin.tif,39.4,92.53,68.8,5503340.132,197855595.7,549851.4,ELB
..urance\final_DEM\ELB_Basin.tif,39.5,92.63,68.9,5512445.852,198406365.3,550769.6,ELB
..urance\final_DEM\ELB_Basin.tif,39.6,92.73,69,5521691.647,198958076.2,551710.9,ELB
..urance\final_DEM\ELB_Basin.tif,39.7,92.83,69.1,5531082.416,199510715.8,552639.7,ELB
..urance\final_DEM\ELB_Basin.tif,39.8,92.93,69.2,5540496.748,200064290.5,553574.7,ELB
..urance\final_DEM\ELB_Basin.tif,39.9,93.03,69.3,5550002.686,200618837.5,554546.9,ELB
..urance\final_DEM\ELB_Basin.tif,40,93.13,69.4,5559297.527,201174277.7,555440.2,ELB
..urance\final_DEM\ELB_Basin.tif,40.1,93.23,69.5,5568569.467,201730684.5,556406.8,ELB
..urance\final_DEM\ELB_Basin.tif,40.2,93.33,69.6,5577933.319,202287991.4,557306.9,ELB
..urance\final_DEM\ELB_Basin.tif,40.3,93.43,69.7,5587696.002,202846284.1,558292.7,ELB
..urance\final_DEM\ELB_Basin.tif,40.4,93.53,69.8,5597806.005,203405548.9,559264.8,ELB
..urance\final_DEM\ELB_Basin.tif,40.5,93.63,69.9,5607946.603,203965810.9,560262.0,ELB
..urance\final_DEM\ELB_Basin.tif,40.6,93.73,70,5618124.258,204527116.2,561305.3,ELB
..urance\final_DEM\ELB_Basin.tif,40.7,93.83,70.1,5628246.535,205089458.5,562342.3,ELB
..urance\final_DEM\ELB_Basin.tif,40.8,93.93,70.2,5638287.317,205652777.1,563318.6,ELB
..urance\final_DEM\ELB_Basin.tif,40.9,94.03,70.3,5648000.539,206217074.9,564297.8,ELB
..urance\final_DEM\ELB_Basin.tif,41,94.13,70.4,5657586.842,206782351.3,565276.3,ELB
..urance\final_DEM\ELB_Basin.tif,41.1,94.23,70.5,5667033.504,207348579.6,566228.3,ELB
..urance\final_DEM\ELB_Basin.tif,41.2,94.33,70.6,5676537.111,207915726.5,567146.9,ELB
..urance\final_DEM\ELB_Basin.tif,41.3,94.43,70.7,5685962.139,208483819.6,568093.1,ELB
..urance\final_DEM\ELB_Basin.tif,41.4,94.53,70.8,5695514.392,209052895.1,569075.6,ELB
..urance\final_DEM\ELB_Basin.tif,41.5,94.63,70.9,5705248.779,209622940.6,570045.5,ELB
..urance\final_DEM\ELB_Basin.tif,41.6,94.73,71,5714926.383,210193957.5,571016.9,ELB
..urance\final_DEM\ELB_Basin.tif,41.7,94.83,71.1,5724606.699,210765946.6,571989.0,ELB
..urance\final_DEM\ELB_Basin.tif,41.8,94.93,71.2,5734417.244,211338860.2,572913.6,ELB
..urance\final_DEM\ELB_Basin.tif,41.9,95.03,71.3,5744575.704,211912800,573939.9,ELB
..urance\final_DEM\ELB_Basin.tif,42,95.13,71.4,5754818.684,212487749,574949.0,ELB
..urance\final_DEM\ELB_Basin.tif,42.1,95.23,71.5,5764993.034,213063733.2,575984.2,ELB
..urance\final_DEM\ELB_Basin.tif,42.2,95.33,71.6,5775101.715,213640702.3,576969.1,ELB
..urance\final_DEM\ELB_Basin.tif,42.3,95.43,71.7,5785103.203,214218729.5,578027.2,ELB
..urance\final_DEM\ELB_Basin.tif,42.4,95.53,71.8,5795040.531,214797733.4,579003.9,ELB
..urance\final_DEM\ELB_Basin.tif,42.5,95.63,71.9,5804972.736,215377740.2,580006.8,ELB
..urance\final_DEM\ELB_Basin.tif,42.6,95.73,72,5814724.903,215958702.7,580962.5,ELB
..urance\final_DEM\ELB_Basin.tif,42.7,95.83,72.1,5824549.086,216540668.8,581966.1,ELB
..urance\final_DEM\ELB_Basin.tif,42.8,95.93,72.2,5834282.511,217123597.6,582928.8,ELB
..urance\final_DEM\ELB_Basin.tif,42.9,96.03,72.3,5843834.839,217707491.6,583894.1,ELB
..urance\final_DEM\ELB_Basin.tif,43,96.13,72.4,5853411.687,218292350.3,584858.7,ELB
..urance\final_DEM\ELB_Basin.tif,43.1,96.23,72.5,5862920.415,218878138.7,585788.4,ELB
..urance\final_DEM\ELB_Basin.tif,43.2,96.33,72.6,5872354.053,219464910.4,586771.7,ELB
..urance\final_DEM\ELB_Basin.tif,43.3,96.43,72.7,5881968.559,220052639.9,587729.4,ELB
..urance\final_DEM\ELB_Basin.tif,43.4,96.53,72.8,5891630.535,220641332.3,588692.4,ELB
..urance\final_DEM\ELB_Basin.tif,43.5,96.63,72.9,5901114.572,221230982.4,589650.1,ELB
..urance\final_DEM\ELB_Basin.tif,43.6,96.73,73,5910484.43,221821579.5,590597.1,ELB
..urance\final_DEM\ELB_Basin.tif,43.7,96.83,73.1,5919741.869,222413071.8,591492.2,ELB
..urance\final_DEM\ELB_Basin.tif,43.8,96.93,73.2,5929017.3,223005494.1,592422.4,ELB
..urance\final_DEM\ELB_Basin.tif,43.9,97.03,73.3,5938604.733,223598866.7,593372.6,ELB
..urance\final_DEM\ELB_Basin.tif,44,97.13,73.4,5948878.128,224193219,594352.3,ELB
..urance\final_DEM\ELB_Basin.tif,44.1,97.23,73.5,5960931.926,224788614.1,595395.1,ELB
..urance\final_DEM\ELB_Basin.tif,44.2,97.33,73.6,5977302.213,225385342.7,596728.6,ELB
..urance\final_DEM\ELB_Basin.tif,44.3,97.43,73.7,6001276.584,225983890.2,598547.5,ELB
..urance\final_DEM\ELB_Basin.tif,44.4,97.53,73.8,6033632.356,226585102,601211.8,ELB
..urance\final_DEM\ELB_Basin.tif,44.5,97.63,73.9,6070321.846,227189874.5,604772.5,ELB
..urance\final_DEM\ELB_Basin.tif,44.6,97.73,74,6105858.026,227798585.5,608711.0,ELB
..urance\final_DEM\ELB_Basin.tif,44.7,97.83,74.1,6136531.954,228410974.4,612388.8,ELB
..urance\final_DEM\ELB_Basin.tif,44.8,97.93,74.2,6162412.576,229026365.2,615390.8,ELB
..urance\final_DEM\ELB_Basin.tif,44.9,98.03,74.3,6186281.819,229644167.2,617802.0,ELB
..urance\final_DEM\ELB_Basin.tif,45,98.13,74.4,6207593.936,230264028,619860.8,ELB
..urance\final_DEM\ELB_Basin.tif,45.1,98.23,74.5,6226004.158,230885787.3,621759.3,ELB
..urance\final_DEM\ELB_Basin.tif,45.2,98.33,74.6,6242322.436,231509253.6,623466.3,ELB
..urance\final_DEM\ELB_Basin.tif,45.3,98.43,74.7,6257799.994,232134271.6,625018.0,ELB
..urance\final_DEM\ELB_Basin.tif,45.4,98.53,74.8,6272357.802,232760804.5,626532.9,ELB
..urance\final_DEM\ELB_Basin.tif,45.5,98.63,74.9,6286141.334,233388762.8,627958.3,ELB
..urance\final_DEM\ELB_Basin.tif,45.6,98.73,75,6299186.365,234018003.9,629241.1,ELB
..urance\final_DEM\ELB_Basin.tif,45.7,98.83,75.1,6311699.659,234648523.6,630519.7,ELB
..urance\final_DEM\ELB_Basin.tif,45.8,98.93,75.2,6323833.238,235280266.2,631742.6,ELB
..urance\final_DEM\ELB_Basin.tif,45.9,99.03,75.3,6335693.039,235913218,632951.8,ELB
..urance\final_DEM\ELB_Basin.tif,46,99.13,75.4,6347761.464,236547382,634164.0,ELB
..urance\final_DEM\ELB_Basin.tif,46.1,99.23,75.5,6359612.284,237182737.7,635355.8,ELB
..urance\final_DEM\ELB_Basin.tif,46.2,99.33,75.6,6371478.281,237819304.2,636566.5,ELB
..urance\final_DEM\ELB_Basin.tif,46.3,99.43,75.7,6383141.94,238457021,637716.8,ELB
..urance\final_DEM\ELB_Basin.tif,46.4,99.53,75.8,6394788.883,239095928.3,638907.2,ELB
..urance\final_DEM\ELB_Basin.tif,46.5,99.63,75.9,6406498.712,239735950.4,640022.1,ELB
..urance\final_DEM\ELB_Basin.tif,46.6,99.73,76,6418279.849,240377186.6,641236.2,ELB
..urance\final_DEM\ELB_Basin.tif,46.7,99.83,76.1,6429881.829,241019593.6,642407.1,ELB
..urance\final_DEM\ELB_Basin.tif,46.8,99.93,76.2,6441180.198,241663149.3,643555.6,ELB
..urance\final_DEM\ELB_Basin.tif,46.9,100.03,76.3,6452506.582,242307841.2,644691.9,ELB
..urance\final_DEM\ELB_Basin.tif,47,100.13,76.4,6463851.101,242953661.2,645820.1,ELB
..urance\final_DEM\ELB_Basin.tif,47.1,100.23,76.5,6475254.492,243600568.5,646907.3,ELB
..urance\final_DEM\ELB_Basin.tif,47.2,100.33,76.6,6486677.596,244248655.5,648087.0,ELB
..urance\final_DEM\ELB_Basin.tif,47.3,100.43,76.7,6498073.87,244897862.5,649206.9,ELB
..urance\final_DEM\ELB_Basin.tif,47.4,100.53,76.8,6509535.006,245548241.8,650379.4,ELB
..urance\final_DEM\ELB_Basin.tif,47.5,100.63,76.9,6520789.293,246199739.7,651497.8,ELB
..urance\final_DEM\ELB_Basin.tif,47.6,100.73,77,6532189.158,246852383.3,652643.6,ELB
..urance\final_DEM\ELB_Basin.tif,47.7,100.83,77.1,6543673.095,247506173.5,653790.2,ELB
..urance\final_DEM\ELB_Basin.tif,47.8,100.93,77.2,6555209.231,248161108.4,654935.0,ELB
..urance\final_DEM\ELB_Basin.tif,47.9,101.03,77.3,6566742.543,248817204.9,656096.5,ELB
..urance\final_DEM\ELB_Basin.tif,48,101.13,77.4,6578217.123,249474460.7,657255.8,ELB
..urance\final_DEM\ELB_Basin.tif,48.1,101.23,77.5,6589614.348,250132812.2,658351.4,ELB
..urance\final_DEM\ELB_Basin.tif,48.2,101.33,77.6,6601064.891,250792344.4,659532.2,ELB
..urance\final_DEM\ELB_Basin.tif,48.3,101.43,77.7,6612615.143,251453003,660658.6,ELB
..urance\final_DEM\ELB_Basin.tif,48.4,101.53,77.8,6624214.32,252114843.3,661840.3,ELB
..urance\final_DEM\ELB_Basin.tif,48.5,101.63,77.9,6635851.767,252777827.4,662984.1,ELB
..urance\final_DEM\ELB_Basin.tif,48.6,101.73,78,6647670.373,253442005.6,664178.2,ELB
..urance\final_DEM\ELB_Basin.tif,48.7,101.83,78.1,6659560.565,254107351.8,665346.1,ELB
..urance\final_DEM\ELB_Basin.tif,48.8,101.93,78.2,6671415.889,254773883.2,666531.4,ELB
..urance\final_DEM\ELB_Basin.tif,48.9,102.03,78.3,6683213.614,255441607.1,667723.9,ELB
..urance\final_DEM\ELB_Basin.tif,49,102.13,78.4,6695043.78,256110528.4,668921.3,ELB
..urance\final_DEM\ELB_Basin.tif,49.1,102.23,78.5,6707017.393,256780608.6,670080.2,ELB
..urance\final_DEM\ELB_Basin.tif,49.2,102.33,78.6,6719055.324,257451903.4,671294.8,ELB
..urance\final_DEM\ELB_Basin.tif,49.3,102.43,78.7,6731159.501,258124390.9,672487.5,ELB
..urance\final_DEM\ELB_Basin.tif,49.4,102.53,78.8,6743436.406,258798130.5,673739.6,ELB
..urance\final_DEM\ELB_Basin.tif,49.5,102.63,78.9,6755863.694,259473082.7,674952.2,ELB
..urance\final_DEM\ELB_Basin.tif,49.6,102.73,79,6768416.935,260149308,676225.3,ELB
..urance\final_DEM\ELB_Basin.tif,49.7,102.83,79.1,6781046.842,260826800.6,677492.5,ELB
..urance\final_DEM\ELB_Basin.tif,49.8,102.93,79.2,6793768.216,261505539.9,678739.4,ELB
..urance\final_DEM\ELB_Basin.tif,49.9,103.03,79.3,6806251.878,262185540.3,680000.4,ELB
..urance\final_DEM\ELB_Basin.tif,50,103.13,79.4,6818694.128,262866765.4,681225.1,ELB
..urance\final_DEM\ELB_Basin.tif,50.1,103.23,79.5,6831112.896,263549225.7,682460.2,ELB
..urance\final_DEM\ELB_Basin.tif,50.2,103.33,79.6,6843719.995,264232975.5,683749.9,ELB
..urance\final_DEM\ELB_Basin.tif,50.3,103.43,79.7,6856323.172,264917990.6,685015.1,ELB
..urance\final_DEM\ELB_Basin.tif,50.4,103.53,79.8,6868748.058,265604199.8,686209.2,ELB
..urance\final_DEM\ELB_Basin.tif,50.5,103.63,79.9,6881034.879,266291714.6,687514.8,ELB
..urance\final_DEM\ELB_Basin.tif,50.6,103.73,80,6893241.911,266980445.9,688731.3,ELB
..urance\final_DEM\ELB_Basin.tif,50.7,103.83,80.1,6905562.756,267670380.1,689934.2,ELB
..urance\final_DEM\ELB_Basin.tif,50.8,103.93,80.2,6917909.302,268361542.7,691162.6,ELB
..urance\final_DEM\ELB_Basin.tif,50.9,104.03,80.3,6930050.849,269053943.4,692400.7,ELB
..urance\final_DEM\ELB_Basin.tif,51,104.13,80.4,6942318.341,269747588.3,693644.8,ELB
..urance\final_DEM\ELB_Basin.tif,51.1,104.23,80.5,6954609.8,270442405.3,694817.1,ELB
..urance\final_DEM\ELB_Basin.tif,51.2,104.33,80.6,6967049.445,271138504.8,696099.5,ELB
..urance\final_DEM\ELB_Basin.tif,51.3,104.43,80.7,6979564.8,271835783,697278.2,ELB
..urance\final_DEM\ELB_Basin.tif,51.4,104.53,80.8,6992511.847,272534408.5,698625.4,ELB
..urance\final_DEM\ELB_Basin.tif,51.5,104.63,80.9,7005808.413,273234311.4,699902.9,ELB
..urance\final_DEM\ELB_Basin.tif,51.6,104.73,81,7019165.223,273935584.9,701273.6,ELB
..urance\final_DEM\ELB_Basin.tif,51.7,104.83,81.1,7032341.937,274638143.5,702558.6,ELB
..urance\final_DEM\ELB_Basin.tif,51.8,104.93,81.2,7045270.343,275342003.5,703860.1,ELB
..urance\final_DEM\ELB_Basin.tif,51.9,105.03,81.3,7058182.791,276047179.8,705176.3,ELB
..urance\final_DEM\ELB_Basin.tif,52,105.13,81.4,7070902.825,276753617.1,706437.3,ELB
..urance\final_DEM\ELB_Basin.tif,52.1,105.23,81.5,7083680.593,277461360.2,707743.0,ELB
..urance\final_DEM\ELB_Basin.tif,52.2,105.33,81.6,7096269.874,278170389,709028.8,ELB
..urance\final_DEM\ELB_Basin.tif,52.3,105.43,81.7,7109022.059,278880672.1,710283.1,ELB
..urance\final_DEM\ELB_Basin.tif,52.4,105.53,81.8,7121788.977,279592222.5,711550.4,ELB
..urance\final_DEM\ELB_Basin.tif,52.5,105.63,81.9,7134795.308,280305024,712801.5,ELB
..urance\final_DEM\ELB_Basin.tif,52.6,105.73,82,7147902.169,281019170.9,714146.9,ELB
..urance\final_DEM\ELB_Basin.tif,52.7,105.83,82.1,7160959.218,281734605.9,715435.0,ELB
..urance\final_DEM\ELB_Basin.tif,52.8,105.93,82.2,7173842.61,282451351.1,716745.2,ELB
..urance\final_DEM\ELB_Basin.tif,52.9,106.03,82.3,7186736.979,283169391.9,718040.8,ELB
..urance\final_DEM\ELB_Basin.tif,53,106.13,82.4,7199443.788,283888708.5,719316.6,ELB
..urance\final_DEM\ELB_Basin.tif,53.1,106.23,82.5,7212210.219,284609322,720613.4,ELB
..urance\final_DEM\ELB_Basin.tif,53.2,106.33,82.6,7224986.297,285331187.8,721865.8,ELB
..urance\final_DEM\ELB_Basin.tif,53.3,106.43,82.7,7237666.133,286054329.2,723141.4,ELB
..urance\final_DEM\ELB_Basin.tif,53.4,106.53,82.8,7250201.051,286778721.4,724392.2,ELB
..urance\final_DEM\ELB_Basin.tif,53.5,106.63,82.9,7262796.208,287504399.6,725678.2,ELB
..urance\final_DEM\ELB_Basin.tif,53.6,106.73,83,7275418.908,288231334.4,726934.8,ELB
..urance\final_DEM\ELB_Basin.tif,53.7,106.83,83.1,7288186.377,288959519.7,728185.3,ELB
..urance\final_DEM\ELB_Basin.tif,53.8,106.93,83.2,7300994.495,289688962.3,729442.7,ELB
..urance\final_DEM\ELB_Basin.tif,53.9,107.03,83.3,7313789.158,290419704.8,730742.4,ELB
..urance\final_DEM\ELB_Basin.tif,54,107.13,83.4,7326530.362,291151694.7,731989.9,ELB
..urance\final_DEM\ELB_Basin.tif,54.1,107.23,83.5,7339237.15,291884967.6,733272.9,ELB
..urance\final_DEM\ELB_Basin.tif,54.2,107.33,83.6,7351911.362,292619517.5,734549.9,ELB
..urance\final_DEM\ELB_Basin.tif,54.3,107.43,83.7,7364769.769,293355356.5,735839.0,ELB
..urance\final_DEM\ELB_Basin.tif,54.4,107.53,83.8,7377484.899,294092493,737136.5,ELB
..urance\final_DEM\ELB_Basin.tif,54.5,107.63,83.9,7390187.201,294830883.2,738390.2,ELB
..urance\final_DEM\ELB_Basin.tif,54.6,107.73,84,7402868.263,295570550.2,739666.9,ELB
..urance\final_DEM\ELB_Basin.tif,54.7,107.83,84.1,7415383.451,296311472.5,740922.4,ELB
..urance\final_DEM\ELB_Basin.tif,54.8,107.93,84.2,7427927.643,297053633.5,742160.9,ELB
..urance\final_DEM\ELB_Basin.tif,54.9,108.03,84.3,7440303.885,297797054.8,743421.4,ELB
..urance\final_DEM\ELB_Basin.tif,55,108.13,84.4,7452660.078,298541688.8,744633.9,ELB
..urance\final_DEM\ELB_Basin.tif,55.1,108.23,84.5,7464919.709,299287554.9,745866.2,ELB
..urance\final_DEM\ELB_Basin.tif,55.2,108.33,84.6,7477258.512,300034660.7,747105.8,ELB
..urance\final_DEM\ELB_Basin.tif,55.3,108.43,84.7,7489455.692,300782998.7,748338.0,ELB
..urance\final_DEM\ELB_Basin.tif,55.4,108.53,84.8,7501630.291,301532568.5,749569.8,ELB
..urance\final_DEM\ELB_Basin.tif,55.5,108.63,84.9,7513716.134,302283363.3,750794.8,ELB
..urance\final_DEM\ELB_Basin.tif,55.6,108.73,85,7525925.934,303035329.6,751966.2,ELB
..urance\final_DEM\ELB_Basin.tif,55.7,108.83,85.1,7539083.481,303788548.2,753218.6,ELB
..urance\final_DEM\ELB_Basin.tif,55.8,108.93,85.2,7556185.412,304543217.9,754669.7,ELB
..urance\final_DEM\ELB_Basin.tif,55.9,109.03,85.3,7578998.502,305299923.8,756705.9,ELB
..urance\final_DEM\ELB_Basin.tif,56,109.13,85.4,7601246.985,306058952,759028.2,ELB
..urance\final_DEM\ELB_Basin.tif,56.1,109.23,85.5,7621714.638,306820142.6,761190.6,ELB
..urance\final_DEM\ELB_Basin.tif,56.2,109.33,85.6,7639871.495,307583245.5,763102.9,ELB
..urance\final_DEM\ELB_Basin.tif,56.3,109.43,85.7,7656427.414,308348087.6,764842.0,ELB
..urance\final_DEM\ELB_Basin.tif,56.4,109.53,85.8,7671441.957,309114485.8,766398.2,ELB
..urance\final_DEM\ELB_Basin.tif,56.5,109.63,85.9,7685708.882,309882358.7,767873.0,ELB
..urance\final_DEM\ELB_Basin.tif,56.6,109.73,86,7699735.499,310651636,769277.3,ELB
..urance\final_DEM\ELB_Basin.tif,56.7,109.83,86.1,7713596.784,311422322.8,770686.9,ELB
..urance\final_DEM\ELB_Basin.tif,56.8,109.93,86.2,7726802.752,312194350.6,772027.8,ELB
..urance\final_DEM\ELB_Basin.tif,56.9,110.03,86.3,7739866.403,312967681.8,773331.2,ELB
..urance\final_DEM\ELB_Basin.tif,57,110.13,86.4,7753060.395,313742338,774656.1,ELB
..urance\final_DEM\ELB_Basin.tif,57.1,110.23,86.5,7766023.698,314518299.1,775961.1,ELB
..urance\final_DEM\ELB_Basin.tif,57.2,110.33,86.6,7779115.669,315295542.5,777243.4,ELB
..urance\final_DEM\ELB_Basin.tif,57.3,110.43,86.7,7792082.802,316074069.3,778526.8,ELB
..urance\final_DEM\ELB_Basin.tif,57.4,110.53,86.8,7805142.203,316853934.1,779864.7,ELB
..urance\final_DEM\ELB_Basin.tif,57.5,110.63,86.9,7818245.042,317635129,781195.0,ELB
..urance\final_DEM\ELB_Basin.tif,57.6,110.73,87,7831270.271,318417611.3,782482.3,ELB
..urance\final_DEM\ELB_Basin.tif,57.7,110.83,87.1,7844197.72,319201360.8,783749.5,ELB
..urance\final_DEM\ELB_Basin.tif,57.8,110.93,87.2,7857228.481,319986448.3,785087.5,ELB
